credit_id,client_id,agence_id,compte_id,type_credit,montant_initial,montant_restant_du,taux_interet_nominal,taux_effectif_global,duree_totale_mois,duree_restante_mois,montant_mensualite,date_octroi,date_premiere_echeance,date_derniere_echeance,date_derniere_mensualite_payee,nombre_echeances_payees,nombre_echeances_impayees,jours_retard,statut_credit,garantie,valeur_garantie,objet_financement,score_risque_octroi,classification_bale,provision_constituee,date_dernier_incident,nombre_incidents_paiement,conseiller_credit_id,date_creation,date_derniere_maj
CRD-000784,CLI-002663,AG-CAS-03,CPT-003391,Crédit investissement,1702792.21,1702792.21,0.0566,0.0725,48,48,39725.23,2025-04-03,2025-05-03,2029-03-13,,0,48,0,En cours,Hypothèque,1469566.73,Fonds de roulement,392,C,3736.82,,0,CONS-025,2026-09-11 14:53:28.178658,2026-09-11 14:53:28.178658
CRD-000785,CLI-004013,AG-SAL-01,CPT-005130,Crédit professionnel,48252.57,25466.63,0.0659,0.0848,36,19,1480.87,2026-07-25,2026-08-24,2029-07-09,2027-12-17,17,19,57,En cours (retard),Hypothèque,27761.54,Achat immobilier,409,C,590.08,2026-08-03,3,CONS-017,2026-09-11 14:53:28.180659,2026-09-11 14:53:28.180659
CRD-000786,CLI-002958,AG-KÉN-01,CPT-003771,Crédit automobile,28412.98,20362.64,0.0628,0.081,60,43,553.01,2021-10-21,2021-11-20,2026-09-25,2023-03-15,17,43,0,En cours,Nantissement,16027.61,Véhicule,708,A,179.93,,0,CONS-026,2026-09-11 14:53:28.183660,2026-09-11 14:53:28.183660
CRD-000787,CLI-003928,AG-RAB-02,CPT-005023,Crédit professionnel,104196.8,73185.85,0.0757,0.0948,84,59,1601.8,2023-01-20,2023-02-19,2029-12-14,2025-02-08,25,59,0,En cours,Caution personnelle,123406.95,Véhicule,552,C,593.28,,0,CONS-026,2026-09-11 14:53:28.186659,2026-09-11 14:53:28.186659
CRD-000788,CLI-001039,AG-SET-01,CPT-001322,Crédit automobile,51470.99,18586.75,0.0317,0.0498,36,13,1500.7,2024-02-26,2024-03-27,2027-02-10,2026-01-16,23,13,48,En cours (retard),Sans garantie,0.0,Fonds de roulement,567,C,1429.03,2024-05-30,1,CONS-011,2026-09-11 14:53:28.188660,2026-09-11 14:53:28.188660
CRD-000789,CLI-003260,AG-OUJ-01,CPT-004150,Crédit automobile,55362.58,18454.19,0.0434,0.0581,60,20,1028.1,2024-07-05,2024-08-04,2029-06-09,2027-10-18,40,20,0,En cours,Nantissement,66001.39,Investissement,636,B,109.28,,0,CONS-003,2026-09-11 14:53:28.191661,2026-09-11 14:53:28.191661
CRD-000790,CLI-001345,AG-FÈS-01,CPT-001725,Crédit automobile,36143.15,15059.65,0.0398,0.0456,36,15,1066.77,2022-01-21,2022-02-20,2025-01-05,2023-10-13,21,15,0,En cours,Caution personnelle,21620.11,Véhicule,642,B,136.45,,0,CONS-005,2026-09-11 14:53:28.195661,2026-09-11 14:53:28.195661
CRD-000791,CLI-002506,AG-KHE-01,CPT-003185,Crédit automobile,46961.86,1304.5,0.0334,0.0492,36,1,1372.76,2024-09-01,2024-10-01,2027-08-17,2027-07-18,35,1,0,En cours,Hypothèque,37487.44,Travaux,402,C,6.31,,0,CONS-050,2026-09-11 14:53:28.198847,2026-09-11 14:53:28.198847
CRD-000792,CLI-001722,AG-CAS-06,CPT-002197,Crédit immobilier,107777.05,70055.08,0.0593,0.077,120,78,1192.76,2022-05-04,2022-06-03,2032-03-12,2025-10-15,42,78,0,En cours,Sans garantie,0.0,Investissement,609,B,594.98,,0,CONS-033,2026-09-11 14:53:28.201873,2026-09-11 14:53:28.201873
CRD-000793,CLI-004664,AG-CAS-02,CPT-005976,Crédit professionnel,113128.17,113128.17,0.0713,0.088,60,60,2247.02,2025-04-13,2025-05-13,2030-03-18,,0,60,0,En cours,Sans garantie,0.0,Investissement,507,C,1318.94,,0,CONS-003,2026-09-11 14:53:28.203870,2026-09-11 14:53:28.203870
CRD-000794,CLI-000176,AG-CAS-02,CPT-000219,Crédit immobilier,547502.78,387814.47,0.0647,0.0833,120,85,6208.43,2026-01-11,2026-02-10,2035-11-20,2028-11-26,35,85,0,En cours,Sans garantie,0.0,Fonds de roulement,601,B,2575.34,,0,CONS-008,2026-09-11 14:53:28.206874,2026-09-11 14:53:28.206874
CRD-000795,CLI-004894,AG-TÉT-01,CPT-006275,Crédit consommation,6326.32,3338.89,0.0347,0.0473,36,19,185.29,2022-11-24,2022-12-24,2025-11-08,2024-04-17,17,19,81,En cours (retard),Sans garantie,0.0,Équipement professionnel,703,C,175.17,2024-03-08,1,CONS-049,2026-09-11 14:53:28.209858,2026-09-11 14:53:28.209858
CRD-000796,CLI-001910,AG-CAS-05,CPT-002436,Crédit investissement,105974.13,50043.34,0.0454,0.058,36,17,3154.3,2026-04-11,2026-05-11,2029-03-26,2027-11-02,19,17,0,En cours,Sans garantie,0.0,Achat immobilier,766,A,582.14,,0,CONS-032,2026-09-11 14:53:28.212874,2026-09-11 14:53:28.212874
CRD-000797,CLI-000046,AG-KHO-01,CPT-000062,Crédit immobilier,289445.62,69949.36,0.0655,0.0801,120,29,3293.96,2026-07-29,2026-08-28,2036-06-06,2034-01-18,91,29,0,En cours,Sans garantie,0.0,Achat immobilier,554,C,491.57,,0,CONS-045,2026-09-11 14:53:28.216855,2026-09-11 14:53:28.216855
CRD-000798,CLI-003410,AG-BÉN-01,CPT-004349,Crédit équipement,26227.73,19670.8,0.0452,0.0583,12,9,2239.52,2022-01-14,2022-02-13,2023-01-09,2022-04-14,3,9,0,En cours,Nantissement,28876.4,Fonds de roulement,660,B,88.7,,0,CONS-006,2026-09-11 14:53:28.219855,2026-09-11 14:53:28.219855
CRD-000799,CLI-004675,AG-SAF-01,CPT-005990,Crédit professionnel,107822.24,80866.68,0.0402,0.0522,36,27,3184.3,2024-08-03,2024-09-02,2027-07-19,2025-04-30,9,27,12,En cours (retard),Garantie autonome,112423.47,Achat immobilier,596,C,1895.63,,0,CONS-009,2026-09-11 14:53:28.221855,2026-09-11 14:53:28.221855
CRD-000800,CLI-001076,AG-AGA-01,CPT-001371,Crédit professionnel,126208.13,87644.53,0.0603,0.072,36,25,3841.21,2023-12-18,2024-01-17,2026-12-02,2024-11-12,11,25,0,En cours,Nantissement,136559.37,Fonds de roulement,648,B,544.53,,0,CONS-004,2026-09-11 14:53:28.224856,2026-09-11 14:53:28.224856
CRD-000801,CLI-002830,AG-TÉT-01,CPT-003607,Crédit investissement,96693.32,72519.99,0.0767,0.082,60,45,1945.36,2024-03-19,2024-04-18,2029-02-21,2025-06-12,15,45,0,En cours,Nantissement,71939.6,Travaux,849,A,224.54,,0,CONS-039,2026-09-11 14:53:28.227855,2026-09-11 14:53:28.227855
CRD-000802,CLI-001505,AG-SAL-01,CPT-001933,Crédit consommation,18863.86,17815.87,0.0632,0.0773,36,34,576.61,2024-02-17,2024-03-18,2027-02-01,2024-04-17,2,34,16,En cours (retard),Nantissement,15295.75,Fonds de roulement,704,B,196.79,,0,CONS-040,2026-09-11 14:53:28.230869,2026-09-11 14:53:28.230869
CRD-000803,CLI-002310,AG-OUJ-01,CPT-002945,Crédit immobilier,177859.71,119561.25,0.073,0.0823,180,121,1628.63,2023-05-13,2023-06-12,2038-02-23,2028-03-17,59,121,0,En cours,Garantie autonome,146978.82,Équipement professionnel,507,C,313.7,,0,CONS-029,2026-09-11 14:53:28.233869,2026-09-11 14:53:28.233869
CRD-000804,CLI-001437,AG-CAS-03,CPT-001848,Crédit immobilier,385425.23,163805.72,0.0501,0.0651,120,51,4089.92,2022-03-16,2022-04-15,2032-01-23,2027-11-15,69,51,393,Contentieux,Sans garantie,0.0,Investissement,448,D,95471.34,2026-05-04,3,CONS-037,2026-09-11 14:53:28.235875,2026-09-11 14:53:28.235875
CRD-000805,CLI-002419,AG-SAF-01,CPT-003076,Crédit consommation,34173.55,27766.01,0.0521,0.0607,48,39,790.25,2024-02-22,2024-03-23,2028-02-01,2024-11-18,9,39,0,En cours,Hypothèque,27584.2,Travaux,574,C,177.41,,0,CONS-036,2026-09-11 14:53:28.238868,2026-09-11 14:53:28.238868
CRD-000806,CLI-003987,AG-SET-01,CPT-005096,Crédit consommation,12691.96,11105.47,0.0647,0.081,24,21,565.21,2023-11-12,2023-12-12,2025-11-01,2024-02-10,3,21,0,En cours,Hypothèque,9053.38,Achat immobilier,531,C,51.59,,0,CONS-025,2026-09-11 14:53:28.241872,2026-09-11 14:53:28.241872
CRD-000807,CLI-003099,AG-CAS-06,CPT-003953,Crédit consommation,3016.22,125.68,0.0604,0.0686,24,1,133.74,2021-09-30,2021-10-30,2023-09-20,2023-08-21,23,1,0,En cours,Caution personnelle,3543.51,Équipement professionnel,580,C,1.12,,0,CONS-041,2026-09-11 14:53:28.244850,2026-09-11 14:53:28.244850
CRD-000808,CLI-004589,AG-CAS-01,CPT-005885,Crédit équipement,20877.26,9858.71,0.0399,0.059,36,17,616.29,2024-02-04,2024-03-05,2027-01-19,2025-08-27,19,17,0,En cours,Sans garantie,0.0,Achat immobilier,495,C,76.11,,0,CONS-038,2026-09-11 14:53:28.246853,2026-09-11 14:53:28.246853
CRD-000809,CLI-000284,AG-CAS-01,CPT-000356,Crédit professionnel,73632.74,15340.15,0.0745,0.0913,48,10,1778.64,2025-08-08,2025-09-07,2029-07-18,2028-09-21,38,10,0,En cours,Garantie autonome,43395.18,Travaux,554,C,70.66,,0,CONS-019,2026-09-11 14:53:28.249852,2026-09-11 14:53:28.249852
CRD-000810,CLI-004919,AG-SAF-01,CPT-006305,Crédit immobilier,28210.78,26330.06,0.0799,0.0957,120,112,342.13,2023-08-06,2023-09-05,2033-06-14,2024-04-02,8,112,0,En cours,Sans garantie,0.0,Travaux,686,B,228.11,,0,CONS-020,2026-09-11 14:53:28.252851,2026-09-11 14:53:28.252851
CRD-000811,CLI-000843,AG-MOH-01,CPT-001075,Crédit immobilier,78221.49,44977.36,0.0318,0.047,120,69,761.83,2023-12-22,2024-01-21,2033-10-30,2028-02-29,51,69,0,En cours,Garantie autonome,80784.77,Achat immobilier,569,C,535.03,,0,CONS-033,2026-09-11 14:53:28.254850,2026-09-11 14:53:28.254850
CRD-000812,CLI-001514,AG-CAS-03,CPT-001943,Crédit immobilier,663674.96,342898.73,0.0513,0.0701,120,62,7081.55,2023-12-31,2024-01-30,2033-11-08,2028-10-05,58,62,0,En cours,Caution personnelle,467212.24,Travaux,554,C,3249.09,,0,CONS-037,2026-09-11 14:53:28.258850,2026-09-11 14:53:28.258850
CRD-000813,CLI-001169,AG-RAB-01,CPT-001494,Crédit immobilier,148899.57,79413.1,0.0774,0.0889,120,64,1786.17,2025-01-06,2025-02-05,2034-11-15,2029-08-13,56,64,0,En cours,Nantissement,108178.04,Investissement,580,C,539.86,,0,CONS-017,2026-09-11 14:53:28.263872,2026-09-11 14:53:28.263872
CRD-000814,CLI-001593,AG-RAB-03,CPT-002036,Crédit immobilier,139123.92,51012.1,0.0424,0.0579,240,88,860.76,2024-04-14,2024-05-14,2043-12-31,2036-10-08,152,88,11,En cours (retard),Garantie autonome,161027.57,Équipement professionnel,531,C,891.35,,0,CONS-028,2026-09-11 14:53:28.267991,2026-09-11 14:53:28.267991
CRD-000815,CLI-003461,AG-MAR-02,CPT-004417,Crédit automobile,40014.13,32511.48,0.0618,0.0779,48,39,943.04,2023-04-16,2023-05-16,2027-03-26,2024-01-11,9,39,76,En cours (retard),Sans garantie,0.0,Études,544,C,2906.52,2026-05-01,1,CONS-002,2026-09-11 14:53:28.271993,2026-09-11 14:53:28.271993
CRD-000816,CLI-003166,AG-CAS-01,CPT-004041,Crédit immobilier,198853.5,191120.31,0.0573,0.0653,180,173,1649.17,2025-11-20,2025-12-20,2040-09-02,2026-06-18,7,173,0,En cours,Garantie autonome,196859.58,Véhicule,531,C,1104.07,,0,CONS-028,2026-09-11 14:53:28.276198,2026-09-11 14:53:28.276198
CRD-000817,CLI-002285,AG-MAR-02,CPT-002910,Crédit équipement,5886.81,1226.42,0.0622,0.0711,24,5,261.49,2022-04-26,2022-05-26,2024-04-15,2023-11-17,19,5,0,En cours,Garantie autonome,3304.39,Véhicule,454,C,7.29,,0,CONS-027,2026-09-11 14:53:28.280203,2026-09-11 14:53:28.280203
CRD-000818,CLI-003576,AG-CAS-03,CPT-004568,Crédit consommation,25816.11,9322.48,0.0367,0.0523,36,13,758.41,2022-01-18,2022-02-17,2025-01-02,2023-12-09,23,13,0,En cours,Nantissement,24909.0,Travaux,715,A,87.14,,0,CONS-021,2026-09-11 14:53:28.284203,2026-09-11 14:53:28.284203
CRD-000819,CLI-004871,AG-SET-01,CPT-006245,Crédit consommation,4280.94,1962.1,0.0457,0.0611,24,11,186.99,2026-09-09,2026-10-09,2028-08-29,2027-10-04,13,11,0,En cours,Garantie autonome,2217.34,Fonds de roulement,688,B,17.14,,0,CONS-013,2026-09-11 14:53:28.288204,2026-09-11 14:53:28.288204
CRD-000820,CLI-002306,AG-FÈS-02,CPT-002939,Crédit consommation,13107.91,12015.58,0.0461,0.0587,12,11,1119.79,2023-01-12,2023-02-11,2024-01-07,2023-02-11,1,11,0,En cours,Garantie autonome,10728.69,Équipement professionnel,538,C,100.77,,0,CONS-020,2026-09-11 14:53:28.292201,2026-09-11 14:53:28.292201
CRD-000821,CLI-000953,AG-AGA-01,CPT-001216,Crédit automobile,48321.5,48321.5,0.0336,0.0533,60,60,876.03,2024-03-03,2024-04-02,2029-02-05,,0,60,0,En cours,Garantie autonome,49017.58,Véhicule,751,A,330.78,,0,CONS-018,2026-09-11 14:53:28.295202,2026-09-11 14:53:28.295202
CRD-000822,CLI-004943,AG-SAL-01,CPT-006334,Crédit immobilier,714577.08,696712.65,0.0457,0.0531,240,234,4547.81,2024-12-14,2025-01-13,2044-08-31,2025-06-12,6,234,0,En cours,Sans garantie,0.0,Études,524,C,12251.25,,0,CONS-024,2026-09-11 14:53:28.299204,2026-09-11 14:53:28.299204
CRD-000823,CLI-003054,AG-KHO-01,CPT-003896,Crédit consommation,20692.01,17243.34,0.0323,0.0382,12,10,1754.65,2023-08-08,2023-09-07,2024-08-02,2023-10-07,2,10,0,En cours,Garantie autonome,15166.74,Véhicule,612,B,65.11,,0,CONS-016,2026-09-11 14:53:28.303204,2026-09-11 14:53:28.303204
CRD-000824,CLI-004560,AG-MAR-02,CPT-005850,Crédit immobilier,1128256.06,742768.57,0.043,0.0586,120,79,11584.6,2025-12-15,2026-01-14,2035-10-24,2029-04-28,41,79,0,En cours,Caution personnelle,832345.64,Achat immobilier,569,C,3049.06,,0,CONS-044,2026-09-11 14:53:28.306198,2026-09-11 14:53:28.306198
CRD-000825,CLI-002686,AG-SET-01,CPT-003423,Crédit consommation,17322.92,4330.73,0.0733,0.079,12,3,1501.53,2026-04-03,2026-05-03,2027-03-29,2026-12-29,9,3,0,En cours,Sans garantie,0.0,Études,590,C,60.33,,0,CONS-009,2026-09-11 14:53:28.310199,2026-09-11 14:53:28.310199
CRD-000826,CLI-001490,AG-BÉN-01,CPT-001918,Crédit professionnel,477703.56,143311.07,0.0516,0.0673,60,18,9049.91,2025-09-27,2025-10-27,2030-09-01,2029-03-10,42,18,0,En cours,Garantie autonome,259941.91,Travaux,614,B,738.78,,0,CONS-029,2026-09-11 14:53:28.313204,2026-09-11 14:53:28.313204
CRD-000827,CLI-000928,AG-RAB-01,CPT-001183,Crédit automobile,55809.43,47670.55,0.0401,0.0589,48,41,1260.37,2023-03-06,2023-04-05,2027-02-13,2023-10-02,7,41,258,Contentieux,Caution personnelle,58788.49,Investissement,655,D,15375.95,2023-10-02,1,CONS-012,2026-09-11 14:53:28.317394,2026-09-11 14:53:28.317394
CRD-000828,CLI-001210,AG-TAN-02,CPT-001548,Crédit consommation,17129.51,0.0,0.0482,0.0546,48,0,393.09,2024-09-11,2024-10-11,2028-08-21,2028-08-21,48,0,0,En cours,Sans garantie,0.0,Véhicule,474,C,0.0,,0,CONS-030,2026-09-11 14:53:28.323585,2026-09-11 14:53:28.323585
CRD-000829,CLI-003974,AG-RAB-03,CPT-005079,Crédit équipement,16757.28,1396.44,0.0741,0.0835,12,1,1453.12,2026-08-26,2026-09-25,2027-08-21,2027-07-22,11,1,0,En cours,Nantissement,12159.2,Études,534,C,6.32,,0,CONS-036,2026-09-11 14:53:28.329761,2026-09-11 14:53:28.329761
CRD-000830,CLI-003546,AG-TÉT-01,CPT-004526,Crédit consommation,7506.1,0.0,0.074,0.0867,12,0,650.86,2024-02-28,2024-03-29,2025-02-22,2025-02-22,12,0,0,En cours,Sans garantie,0.0,Investissement,538,C,0.0,,0,CONS-050,2026-09-11 14:53:28.333762,2026-09-11 14:53:28.333762
CRD-000831,CLI-004362,AG-RAB-03,CPT-005595,Crédit consommation,3661.45,1118.78,0.0499,0.0674,36,11,109.72,2023-07-11,2023-08-10,2026-06-25,2025-07-30,25,11,0,En cours,Hypothèque,2241.41,Véhicule,614,B,5.45,,0,CONS-039,2026-09-11 14:53:28.337757,2026-09-11 14:53:28.338757
CRD-000832,CLI-001922,AG-SAL-01,CPT-002453,Crédit automobile,3620.92,1131.54,0.0532,0.0726,48,15,83.91,2022-01-14,2022-02-13,2025-12-24,2024-09-30,33,15,0,En cours,Sans garantie,0.0,Équipement professionnel,637,B,14.26,,0,CONS-032,2026-09-11 14:53:28.341760,2026-09-11 14:53:28.341760
CRD-000833,CLI-000352,AG-EL -01,CPT-000445,Crédit équipement,13517.17,5632.15,0.0513,0.0637,36,15,405.91,2023-06-22,2023-07-22,2026-06-06,2025-03-13,21,15,0,En cours,Hypothèque,6864.57,Investissement,741,A,31.22,,0,CONS-016,2026-09-11 14:53:28.345756,2026-09-11 14:53:28.345756
CRD-000834,CLI-004899,AG-FÈS-02,CPT-006281,Crédit professionnel,118601.22,84009.2,0.0339,0.0415,48,34,2645.65,2022-11-24,2022-12-24,2026-11-03,2024-01-18,14,34,0,En cours,Garantie autonome,114690.73,Études,784,A,324.55,,0,CONS-028,2026-09-11 14:53:28.348757,2026-09-11 14:53:28.348757
CRD-000835,CLI-003394,AG-CAS-05,CPT-004328,Crédit consommation,6924.04,961.67,0.0324,0.0396,36,5,202.09,2021-11-08,2021-12-08,2024-10-23,2024-05-26,31,5,0,En cours,Caution personnelle,6123.86,Études,613,B,8.24,,0,CONS-043,2026-09-11 14:53:28.353754,2026-09-11 14:53:28.353754
CRD-000836,CLI-002722,AG-EL -01,CPT-003469,Crédit équipement,28951.94,16084.41,0.068,0.0744,36,20,891.31,2026-03-12,2026-04-11,2029-02-24,2027-07-05,16,20,0,En cours,Hypothèque,33505.63,Véhicule,539,C,23.0,,0,CONS-020,2026-09-11 14:53:28.357993,2026-09-11 14:53:28.357993
CRD-000837,CLI-004982,AG-CAS-02,CPT-006385,Crédit consommation,9644.04,1205.51,0.0505,0.0652,48,6,222.31,2024-03-22,2024-04-21,2028-03-01,2027-09-03,42,6,130,Incident de paiement,Nantissement,7071.98,Études,589,D,149.98,2024-06-01,2,CONS-040,2026-09-11 14:53:28.362490,2026-09-11 14:53:28.362490
CRD-000838,CLI-000719,AG-CAS-05,CPT-000910,Crédit consommation,23213.07,19344.23,0.046,0.0615,24,20,1014.24,2021-09-15,2021-10-15,2023-09-05,2022-01-13,4,20,0,En cours,Caution personnelle,22579.38,Travaux,494,C,72.82,,0,CONS-024,2026-09-11 14:53:28.367640,2026-09-11 14:53:28.367640
CRD-000839,CLI-002703,AG-RAB-03,CPT-003444,Crédit automobile,37203.38,35963.27,0.0499,0.0632,60,58,701.9,2024-06-02,2024-07-02,2029-05-07,2024-08-01,2,58,0,En cours,Sans garantie,0.0,Achat immobilier,675,B,333.52,,0,CONS-019,2026-09-11 14:53:28.370976,2026-09-11 14:53:28.370976
CRD-000840,CLI-002723,AG-SAL-01,CPT-003470,Crédit immobilier,98182.82,65455.21,0.0503,0.0566,240,160,649.59,2024-12-02,2025-01-01,2044-08-19,2031-06-29,80,160,0,En cours,Sans garantie,0.0,Achat immobilier,698,B,325.61,,0,CONS-040,2026-09-11 14:53:28.375650,2026-09-11 14:53:28.375650
CRD-000841,CLI-004562,AG-RAB-02,CPT-005853,Crédit équipement,18424.27,1535.36,0.055,0.07,24,2,812.43,2025-12-01,2025-12-31,2027-11-21,2027-09-22,22,2,0,En cours,Sans garantie,0.0,Études,591,C,11.11,,0,CONS-006,2026-09-11 14:53:28.379903,2026-09-11 14:53:28.379903
CRD-000842,CLI-000309,AG-CAS-04,CPT-000389,Crédit immobilier,352872.19,255244.22,0.0481,0.0614,300,217,2023.98,2024-11-21,2024-12-21,2049-07-13,2031-09-16,83,217,0,En cours,Caution personnelle,421050.03,Travaux,590,C,745.77,,0,CONS-015,2026-09-11 14:53:28.383695,2026-09-11 14:53:28.383695
CRD-000843,CLI-001676,AG-AGA-01,CPT-002142,Crédit consommation,3290.03,2810.23,0.0672,0.073,48,41,78.36,2025-12-31,2026-01-30,2029-12-10,2026-07-29,7,41,0,En cours,Garantie autonome,2067.5,Véhicule,544,C,14.97,,0,CONS-048,2026-09-11 14:53:28.387823,2026-09-11 14:53:28.387823
CRD-000844,CLI-000834,AG-CAS-04,CPT-001064,Crédit consommation,5135.74,2032.9,0.0669,0.0801,48,19,122.24,2025-08-04,2025-09-03,2029-07-14,2027-12-22,29,19,0,En cours,Hypothèque,2640.27,Travaux,744,A,4.11,,0,CONS-016,2026-09-11 14:53:28.391797,2026-09-11 14:53:28.391797
CRD-000845,CLI-000367,AG-MAR-02,CPT-000461,Crédit consommation,10951.09,10038.5,0.0506,0.0677,24,22,480.73,2026-03-06,2026-04-05,2028-02-24,2026-05-05,2,22,49,En cours (retard),Caution personnelle,7784.36,Travaux,677,C,312.35,2026-05-18,3,CONS-037,2026-09-11 14:53:28.394802,2026-09-11 14:53:28.394802
CRD-000846,CLI-004507,AG-TAN-02,CPT-005777,Crédit immobilier,288451.69,230761.35,0.0775,0.088,180,144,2715.13,2026-05-21,2026-06-20,2041-03-03,2029-05-05,36,144,62,En cours (retard),Nantissement,148708.91,Investissement,619,C,7449.79,2026-07-31,1,CONS-009,2026-09-11 14:53:28.397807,2026-09-11 14:53:28.398798
CRD-000847,CLI-002079,AG-EL -01,CPT-002648,Crédit équipement,6002.81,3001.41,0.0714,0.0831,36,18,185.73,2026-02-22,2026-03-24,2029-02-06,2027-08-16,18,18,0,En cours,Sans garantie,0.0,Travaux,546,C,21.23,,0,CONS-040,2026-09-11 14:53:28.400796,2026-09-11 14:53:28.400796
CRD-000848,CLI-004039,AG-CAS-06,CPT-005163,Crédit consommation,17706.33,8853.17,0.0329,0.0526,36,18,517.19,2023-06-25,2023-07-25,2026-06-09,2024-12-16,18,18,0,En cours,Caution personnelle,11032.16,Achat immobilier,528,C,55.36,,0,CONS-038,2026-09-11 14:53:28.403799,2026-09-11 14:53:28.403799
CRD-000849,CLI-004847,AG-NAD-01,CPT-006214,Crédit immobilier,174147.55,101586.07,0.0586,0.0745,180,105,1456.42,2024-10-05,2024-11-04,2039-07-19,2030-12-03,75,105,0,En cours,Caution personnelle,119190.97,Fonds de roulement,700,A,255.53,,0,CONS-045,2026-09-11 14:53:28.406799,2026-09-11 14:53:28.406799
CRD-000850,CLI-004480,AG-EL -01,CPT-005743,Crédit automobile,10860.51,543.03,0.0624,0.0683,60,3,211.18,2025-08-20,2025-09-19,2030-07-25,2030-04-26,57,3,0,En cours,Caution personnelle,6273.09,Investissement,630,B,1.58,,0,CONS-009,2026-09-11 14:53:28.408799,2026-09-11 14:53:28.408799
CRD-000851,CLI-001747,AG-CAS-03,CPT-002227,Crédit automobile,65322.55,6532.25,0.0345,0.0521,60,6,1186.87,2025-02-04,2025-03-06,2030-01-09,2029-07-13,54,6,0,En cours,Garantie autonome,75240.79,Investissement,497,C,54.1,,0,CONS-033,2026-09-11 14:53:28.411796,2026-09-11 14:53:28.411796
CRD-000852,CLI-000020,AG-CAS-06,CPT-000033,Crédit immobilier,566760.13,415624.1,0.0608,0.0759,120,88,6314.99,2023-11-21,2023-12-21,2033-09-29,2026-07-08,32,88,0,En cours,Sans garantie,0.0,Études,519,C,2087.85,,0,CONS-042,2026-09-11 14:53:28.413797,2026-09-11 14:53:28.413797
CRD-000853,CLI-001323,AG-EL -01,CPT-001697,Crédit automobile,9221.4,960.56,0.0636,0.0764,48,5,218.09,2025-10-02,2025-11-01,2029-09-11,2029-04-14,43,5,0,En cours,Hypothèque,5073.18,Achat immobilier,511,C,4.51,,0,CONS-035,2026-09-11 14:53:28.416915,2026-09-11 14:53:28.416915
CRD-000854,CLI-003568,AG-FÈS-02,CPT-004558,Crédit immobilier,603009.12,335005.07,0.0681,0.0766,180,100,5356.16,2021-12-25,2022-01-24,2036-10-07,2028-07-21,80,100,0,En cours,Garantie autonome,642756.72,Achat immobilier,638,B,2130.9,,0,CONS-045,2026-09-11 14:53:28.419915,2026-09-11 14:53:28.419915
CRD-000855,CLI-002522,AG-CAS-01,CPT-003207,Crédit professionnel,646185.08,269243.78,0.0413,0.0485,36,15,19115.35,2024-08-06,2024-09-05,2027-07-22,2026-04-28,21,15,0,En cours,Nantissement,489141.49,Travaux,557,C,1807.24,,0,CONS-039,2026-09-11 14:53:28.421915,2026-09-11 14:53:28.421915
CRD-000856,CLI-000219,AG-KHO-01,CPT-000275,Crédit équipement,11105.04,7403.36,0.072,0.0784,12,8,961.91,2022-10-17,2022-11-16,2023-10-12,2023-02-14,4,8,0,En cours,Caution personnelle,10178.96,Investissement,626,B,45.2,,0,CONS-001,2026-09-11 14:53:28.425921,2026-09-11 14:53:28.425921
CRD-000857,CLI-001488,AG-SAF-01,CPT-001915,Crédit professionnel,109081.8,2597.19,0.0622,0.0721,84,2,1605.06,2023-05-31,2023-06-30,2030-04-24,2030-02-23,82,2,81,En cours (retard),Sans garantie,0.0,Investissement,656,C,138.43,2025-06-28,3,CONS-022,2026-09-11 14:53:28.428921,2026-09-11 14:53:28.428921
CRD-000858,CLI-000439,AG-MOH-01,CPT-000555,Crédit consommation,16126.85,8735.38,0.0742,0.0805,48,26,389.33,2022-02-07,2022-03-09,2026-01-17,2023-11-29,22,26,19,En cours (retard),Nantissement,12962.92,Travaux,593,C,111.49,,0,CONS-035,2026-09-11 14:53:28.431921,2026-09-11 14:53:28.431921
CRD-000859,CLI-004175,AG-FÈS-02,CPT-005348,Crédit investissement,88376.49,78065.9,0.0777,0.0899,60,53,1782.24,2024-07-13,2024-08-12,2029-06-17,2025-02-08,7,53,0,En cours,Nantissement,88267.53,Fonds de roulement,706,A,299.58,,0,CONS-034,2026-09-11 14:53:28.434922,2026-09-11 14:53:28.434922
CRD-000860,CLI-002751,AG-NAD-01,CPT-003504,Crédit investissement,29190.45,22865.85,0.0462,0.0524,60,47,545.79,2025-02-18,2025-03-20,2030-01-23,2026-03-15,13,47,0,En cours,Hypothèque,22090.83,Véhicule,660,B,90.56,,0,CONS-017,2026-09-11 14:53:28.437919,2026-09-11 14:53:28.437919
